name,lat,long
2,43.8745675,-79.2570478
1,43.6495095,-79.4216393
3,55.9401012,-3.3114526
2,33.4245256736,-111.940189141
1,33.4213468469,-111.893060021
1,33.423975,-111.940351
1,33.4259738171,-111.940346
1,33.414237,-111.895799
2,35.209251702,-80.8609794074
2,36.1643156,-115.1574463
3,33.3179223,-111.9655179
2,33.3205649,-111.9702467
2,36.0268565006,-114.965623105
2,36.0136924,-114.9648686
3,36.175,-115.136389
2,41.2817859,-81.223671
2,36.0209607,-115.09037
2,36.0208724001,-115.089429948
1,36.2769928839,-115.279338758
2,36.2769527115,-115.287363738
1,36.2650228462,-115.259212892
2,55.9371993,-3.2073891
2,43.6385303,-79.4451972
2,35.1605475,-80.850101
1,35.204845,-80.721379
2,43.7206501,-79.4557227
1,36.3180328,-115.3030917
1,43.6758624,-79.3585217
2,45.51998,-73.5738481
1,36.163599,-115.245644
2,43.858317514,-79.3324713882
1,36.0903898131,-115.172310372
2,55.9469343791,-3.205600358
4,48.8985602,9.1918952
1,33.377991,-111.806597
2,43.6861517801,-79.7622923258
2,41.3218384,-81.8583296
2,43.8535612,-79.3836221
2,33.3346157829,-111.912059784
2,33.3480423403,-111.964952946
1,35.195228,-80.872229
1,33.5739313,-111.7140561
1,36.1443596405,-115.207225643
1,36.0539587,-115.1695624
1,41.5056444,-81.5369026
1,33.5094409,-112.1178874
1,33.4213508,-111.9247139
2,33.421207,-111.960231
2,43.6442149,-79.4480908
3,45.4843127,-73.7956505
2,41.3144871,-81.7846329
2,33.583467,-111.926856
2,33.6362389,-111.9228056
1,33.6139311,-111.927261
2,33.6335183,-111.9247808
2,43.6886832,-79.3903647
2,36.1758688,-115.2217547
2,33.564852,-111.9255724
2,40.5691906959,-80.0218853695
2,41.5080553,-81.580663
2,41.484353,-81.710247
1,33.5971444618,-112.036953239
3,33.6119996,-112.0649068
2,45.522593,-73.5806926
1,33.495568,-112.083545
1,43.7578514,-79.4099418
2,36.1646914353,-115.289145336
2,36.1952386,-115.025482
1,45.5598649,-73.6579881
2,43.679352,-79.3416591
2,43.5933496,-79.6483668
2,43.8253807,-79.4263943
2,43.6443208727,-79.4191467762
2,43.6655599,-79.4748278
3,43.8418312,-79.0840225
1,55.9487976539,-3.1860464178
2,33.5078660919,-112.036720965
1,36.1411512266,-115.135870501
2,36.1099345,-115.1754157
2,36.127779,-115.172462
4,36.124673657,-115.168053054
2,35.4315538,-80.6011649
2,36.1415985978,-115.125354437
1,55.949658,-3.1856137
1,35.407291,-80.86335
2,43.6380387525,-79.4169799301
2,40.4427705,-79.9994015
1,40.440125,-80.0026889
2,40.4422285653,-80.0019846969
1,40.4405522,-80.0004591
1,33.5831116,-112.1705614
2,33.3880332,-111.6837198
4,33.6332317,-111.9040556
3,33.5814452,-111.9212218
1,43.129593,-89.309073
2,45.507368,-73.565741
2,33.3943156,-111.9115577
3,33.383123,-111.964485
1,33.3928561,-111.9385884
2,33.3836219,-111.9276757
1,33.406601,-111.9075196
2,43.851024,-79.0237336
2,36.1980345,-115.2825691
2,43.061352,-89.438383
2,43.6369967,-79.4256737
2,40.0879260365,-88.1697953554
1,33.4659912736,-112.081645131
3,43.6448066526,-79.3990968747
1,33.3212928,-111.6862223
4,55.952866,-3.1895435
1,45.4711981,-73.6266922
3,36.0993026,-115.1987794
1,41.49932,-81.6943605
2,43.8611117877,-79.3945659043
1,43.5150301,-79.6249326
1,36.1945097103,-115.259734243
2,36.1883552799,-115.259498427
2,33.7106901,-112.2022413
2,35.022459,-80.8483883
2,35.3692527,-80.7095845
1,55.9429432,-3.2827943
2,33.6239089,-112.1320538
1,35.371162,-80.598166
1,35.391148,-80.624909
1,43.6416711,-79.3759254
2,33.5675185,-112.1536335
2,43.6484972,-79.4205958
2,43.8230942064,-79.3010709062
2,41.3120889,-81.5183141
1,33.414851,-111.912055
1,33.4219357,-111.941963
3,43.6423238,-79.4029157
1,33.582512,-111.9275298
2,33.5830305,-111.930903
2,40.4343085374,-80.0062505501
2,43.3981271,-79.7080972
1,33.6403657034,-112.048411891
2,35.1375558,-80.9335602
2,40.4424542,-80.00093
2,43.7137147,-79.3998132
2,45.4982377,-73.6268802
2,33.5080943,-112.0863874
2,33.501653,-112.082104
3,45.5001011,-73.5083032
3,55.9545815,-3.1996528
4,48.7725258422,9.1720684227
1,35.1027129831,-80.990064621
2,43.7160617934,-79.5940264687
1,43.7337837219,-79.6068344116
2,55.954843,-3.188431
1,36.0220213,-115.0824642
2,41.31288,-81.83472
2,35.001381,-80.693298
3,33.4656154,-112.0293355
1,33.455418,-111.987786
2,33.4958223804,-112.099763054
2,55.9254746362,-3.3067913794
1,45.4927315,-73.5807405
2,36.1050109863,-115.172225952
1,33.4506602,-112.3410007
2,33.467338,-111.68502
2,41.498351,-81.5655193
1,33.350782315,-111.653307009
1,43.653604,-79.3796644
3,48.7794847667,9.1233356787
2,33.5365967,-111.8841279
2,43.4486822,-79.664864
4,33.2972576,-111.9964691
2,43.6859931,-79.3475346
1,41.4768582,-81.7758141
2,48.8906209455,9.1748929024
2,36.216337,-115.226327
2,40.422690505,-79.6636728922
2,33.468226,-112.221156
1,35.089457,-80.868686
2,40.4068186,-79.9169862
4,43.6521713,-79.379441
2,45.4938787,-73.7050947
2,43.081976274,-89.3733214763
2,43.0810216648,-89.3740063545
2,43.6664195,-79.4045638
2,55.95603,-3.1917018
2,43.685144,-79.3565316
2,36.0095526,-115.117997
1,35.2955556,-80.741161
1,40.1329664,-88.2188183
2,40.4336009,-80.0047748
3,43.6536106,-79.3800603
2,55.9497598,-3.1891067
2,43.659392263,-79.3479483273
2,33.3837664,-111.8063383
2,33.6197724,-111.8921802
2,33.3027643,-111.842356
2,33.406939,-111.92677
2,45.5021519954,-73.5707032189
2,43.6784428,-79.3468928
2,41.475771,-81.691621
2,43.6616496385,-79.4279493419
2,36.1453449,-115.135507
2,43.7778627,-79.4148279
2,36.1988542,-115.2659777
2,43.6631596,-79.4219229
3,41.4152455,-81.3381428
2,33.3272717,-111.8581271
2,43.7048682,-79.3498238
1,43.7153547,-79.4549827
1,33.480085,-112.13332
1,33.524424,-112.116069
2,33.444864,-111.9267385
2,43.8253375,-79.425202
2,55.9649864,-3.1763666
2,41.404794,-81.784618
2,45.547082,-73.592978
3,43.6563432,-79.3572032
1,36.160725,-115.2453617
2,35.9944769,-115.1017044
2,43.0589985,-89.5126067
2,43.7188244,-79.5120425
2,36.0863465,-115.0359606
1,33.5788551,-111.8869343
2,43.552417,-79.5847967
2,43.7579519,-79.4104147
1,36.2303848267,-115.057907104
3,45.5220045,-73.7989981
2,43.8775272,-79.2607349
1,35.1885393,-80.6906735
2,33.3537251724,-111.789452598
2,33.3784023,-111.8592283
2,36.054351,-115.169061
2,33.5537132,-112.1509806
2,45.49326,-73.5801402
2,43.6220440143,-79.5681176598
1,43.776771,-79.2573303
4,36.1638289,-115.1568419
2,33.5941776,-112.3780084
2,43.6515688,-79.4091683
2,43.6556244,-79.3841428
3,33.466279,-112.070332
1,33.422817312,-111.940837744
2,33.4227863,-111.9081097
2,40.0704268,-88.251563
2,43.4419333,-79.67211
2,45.4950977383,-73.7050093561
1,36.1672344524,-115.135510017
1,43.7651528,-79.4122785
2,43.7015376,-79.3872396
1,43.7829713,-79.4898389
3,36.1098426961,-115.17366378
3,36.1096948,-115.1701624
2,36.124829,-115.171991
2,36.103087,-115.17352
4,36.1173432,-115.1763623
4,36.1293177,-115.1652708
1,36.0333471779,-115.046293381
1,36.0438289,-115.0467556
1,40.2781278,-80.1990383
1,43.7562213,-79.4386351
2,36.1094088,-115.1727107
4,36.126843408,-115.165750792
3,36.1107323,-115.1722365
2,45.5616301754,-73.7468862534
1,55.9478548,-3.1955508
2,36.0996512,-115.1071443
1,35.3271726,-80.6480489
1,35.138618,-80.738107
3,41.335046949,-81.7851236515
2,36.1280756,-115.2245664
1,33.582555,-111.930192
2,33.63407,-111.923586
2,43.4825745,-79.6960893
2,43.6861037,-79.3932412
2,41.705373,-81.3570432
1,41.3890128,-81.8423722
2,43.6557407,-79.3846245
2,43.6556629,-79.3840939
2,43.0754346,-89.5271196
2,40.4552886101,-80.1606903364
2,40.447587176,-79.9016815496
1,36.239677,-115.1114125
1,36.1438794,-115.1186879
1,41.350365,-81.3892524
2,43.0842135,-89.3762349
1,36.1069976,-115.1713571
2,36.1250660251,-115.172832347
1,36.1111846,-115.1707331
1,36.0990353043,-115.175377497
2,36.1214517,-115.1696112
4,36.112238,-115.1790843
2,41.28936,-81.8361369
2,36.2812553488,-115.28649852
1,43.7502135,-79.7273036
1,33.305135,-111.78697
2,33.497622,-111.9292546
2,40.4071541,-79.9173797
2,45.51532,-73.576196
1,36.1689134331,-115.13848629
3,55.958044,-3.2066446
2,55.957329,-3.1900125
2,41.439634,-81.724355
4,36.1472665939,-115.165075064
1,43.559130281,-79.5771483608
1,36.1461359895,-115.136831403
1,43.6533115,-79.406674
2,33.2622967,-111.7911069
2,41.4968972,-81.5649732
1,35.3889709,-80.5616585
2,43.6510179,-79.4774985
2,41.462524,-81.847499
1,41.4814795,-81.8365948
1,36.0216326,-115.2777342
2,33.5370401,-111.9073853
2,41.4497744,-81.8171009
2,45.45,-73.75
4,45.5286465,-73.8204449
1,33.4455124268,-112.082277046
2,36.0990357434,-115.174877197
1,33.6530347,-112.1682485
1,43.6381851,-79.4177652
2,41.4820648,-81.68634
2,33.3950098,-111.6846228
1,33.393725,-111.6891898
2,33.6127908,-111.8650181
2,33.6340722442,-112.236688882
1,55.9432805,-3.2112076
3,33.5567426608,-111.899145542
2,36.0018582,-115.1039266
1,43.824173,-79.3055344
2,36.1688018067,-115.139880089
2,33.5236780708,-112.102504671
1,43.6640707787,-79.3683640197
2,36.0593831,-115.0055142
1,41.3619422,-81.6879285
2,36.1980614,-115.2825096
2,43.6868612,-79.7364299
1,43.6603889,-79.3728409
1,43.653226,-79.3831843
2,36.105196,-115.0568796
3,40.4511966616,-79.9341107905
2,33.6116647968,-112.24545293
2,43.6445628,-79.3913477
1,33.4578271,-112.0674573
2,40.0413161,-75.5428433
2,43.6613612,-79.3832367
2,33.3207276951,-111.789314188
2,43.8680125134,-79.2827510834
2,43.6548815,-79.4150204
3,43.663293,-79.3839017
2,36.0531531806,-115.170544049
1,36.00232,-115.20777
2,33.4218808,-111.8729484
3,33.415489,-111.836353
1,43.6585151,-79.4532143
1,43.8590641513,-79.3035399568
2,43.6701215,-79.300783
1,33.5946796,-111.7126962
4,33.61089,-111.728555
1,36.115422,-115.0659185
1,43.6441714194,-79.6339156106
2,43.6654249107,-79.4653278405
2,33.4815534,-111.9359567
3,33.5088053,-111.9252515
1,43.7912729,-79.3134572
3,43.6781284,-79.4426013
2,33.4510108,-111.6830824
1,33.5242438,-111.8992733
2,40.4278761,-79.7045088
2,41.41515,-81.734859
1,43.826276,-79.3064412
2,40.4427477,-79.9939659
2,45.5340513308,-73.6601540902
1,41.5042924,-81.6329144
2,33.4538137562,-111.685869098
2,33.45234,-111.704462
1,43.6538162145,-79.3911539018
2,45.5412663,-73.6141904
1,36.1148675,-115.1335439
2,41.3517269,-81.785527
2,41.482462,-81.835641
1,33.5238776,-111.8979282
2,33.5266038,-111.924627
2,36.15798,-115.046233
2,33.306489,-112.052879
2,35.2188573653,-80.8092150536
2,48.89078,9.17476
2,41.418671,-81.34109
1,36.125908,-115.197904
2,36.1262824,-115.2040571
2,43.6473416272,-79.3868535619
2,41.3984837,-81.9956572
2,33.4549678,-112.0791022
2,33.8737628,-112.1497054
1,33.4495069,-112.075324
2,35.0910646,-80.8426134
2,43.5754024,-79.6557045
1,41.5007238,-81.5651173
3,43.7159101,-79.4004716
2,36.013144,-115.136143
3,43.6721423,-79.3893921
2,43.6517524,-79.3730296
2,33.6700327152,-111.90435648
1,43.1280801,-89.3043221
2,36.0533883347,-115.040920973
1,36.0673487,-115.0421293
1,33.6101544,-111.9262185
2,33.6348987764,-111.921151714
2,33.6649833,-112.2020529
1,33.6421362,-112.2252174
3,35.227392,-80.840592
2,36.0402159,-115.2244853
2,41.430282,-81.7361613
2,33.5046555,-112.1451786
2,33.3433371,-111.9637578
4,40.4324816,-79.9234192
1,41.6821663,-81.3398523
2,36.0954919333,-115.175835416
1,36.1107323,-115.1722365
3,41.4816327,-81.6863276
1,55.939549,-3.1794898
2,43.6497889,-79.4339281
1,36.0358639,-115.0990529
1,41.5250611,-81.4393292
2,43.787774,-79.558119
2,36.1130306392,-115.175947047
2,36.118346,-115.170129
3,36.1275371573,-115.168771148
3,43.688706,-79.4123203
2,40.4658465,-80.1991838
4,55.9463,-3.19104
1,43.1177648,-89.3183402
1,36.0316495,-114.9814807
2,33.6249115,-111.9254982
2,44.0396459,-79.6633271
2,43.6640738,-79.4156109
2,45.549439,-73.5911274
1,33.4878441,-112.083197
2,33.4867621,-112.0771254
3,55.9490756,-3.1924811
2,41.4045624,-81.7456753
2,33.3925436,-111.7867951
2,43.7132124,-79.3666192
1,35.1157704,-80.8569737
2,36.1281773307,-115.172967406
3,36.122828,-115.169206
1,43.6545098,-79.3911341
1,43.7837418,-79.2877168
1,43.7374779,-79.2444364
1,45.5022486,-73.5768047
2,45.5119283,-73.5618499
1,40.3810792,-80.044593
3,36.05252,-115.181891
1,43.6767649106,-79.3556523643
2,43.6663286,-79.4312551
1,36.1218691,-115.1696529
1,36.1142773,-115.1709763
1,36.1213292383,-115.168500101
2,36.1272241,-115.1715512
2,36.1272241,-115.1715512
3,36.1173432,-115.1763623
2,36.109404777,-115.17298151
2,43.6436824099,-79.3972902053
2,43.7256702,-79.452168
1,43.6538683,-79.4133282
2,36.0199620838,-115.095872382
2,35.336821,-80.755961
1,33.4596719,-112.0647406
1,33.4753452,-112.0480392
2,35.1060587,-80.8780001
1,41.1283308,-81.6537362
2,33.586656565,-111.83645015
1,43.653771,-79.398849
2,33.3077968082,-111.689066291
2,41.5010888,-81.4907532
3,36.1272241,-115.1715512
4,36.1213977,-115.171675
1,36.099777,-115.1725943
2,36.0988783486,-115.17564062
2,36.1245859,-115.1716132
1,41.3154253541,-81.8148787054
2,43.7271417,-79.2933295
1,43.6552968,-79.4023797
1,48.7785005,9.206024
2,55.936007,-3.2414385
1,33.4482272,-111.9269609
1,33.4324199,-111.9025318
2,33.3935677,-111.6957392
2,36.167937,-115.140467
2,36.1686775068,-115.139801591
3,45.5030903,-73.5674929
2,36.0414367,-114.9776215
2,43.4360934,-79.697326
2,41.2442863,-81.1828511
2,43.0616294,-89.4962001
1,33.465778,-112.241845
2,43.8227406,-79.5334027
3,43.6495483,-79.4318016
1,43.7362402,-79.2499133
2,43.6002871,-79.5076076
2,33.5529696,-111.8821651
1,41.4997778,-81.6870284
2,35.3184124,-80.672107
1,33.4871679,-112.0999265
3,41.4587103,-81.9516274
2,43.6624171,-79.4228715
2,43.6855005,-79.3143814
3,33.4908904485,-111.670638697
2,45.5378543,-73.6066601
2,33.6216924323,-111.873335053
2,45.4648374905,-73.5678187789
2,40.466465,-79.964876
2,36.0577242,-115.1225863
1,36.1006924561,-115.139449359
2,55.9421946,-3.22182
1,33.6551389506,-112.152281776
2,33.6624675,-112.18689
2,33.6622393,-112.186891
1,41.5011103,-81.6904226
2,48.8963633,9.1905789
2,43.6619327,-79.3356472
1,33.3808311,-111.8407448
2,33.491112,-112.0791977
1,40.43749,-79.922834
2,36.1162585462,-115.174129901
3,36.10877,-115.170117
4,36.1077865,-115.1744209
1,36.1272241,-115.1715512
2,33.4657158743,-112.136733518
2,33.6713293,-111.9043746
1,36.0403026412,-115.047595228
2,36.0438829,-115.0467533
2,55.9684671,-3.1731473
1,41.5200075,-81.474523
2,36.1088082,-115.173583
3,36.1213605484,-115.170990205
2,36.1356506,-115.1624487
2,36.127043,-115.168349
2,36.1090085573,-115.172585559
3,36.1243396763,-115.167767081
2,36.1218632,-115.1696491
1,36.11289,-115.171282
1,41.3130471,-81.8166269
2,36.263507,-115.2578463
2,33.4662210499,-112.067438594
2,33.4587814,-112.0722749
1,33.475583,-112.074115
3,33.4493777,-112.0656259
2,43.6470922,-79.3803184
1,33.451076,-112.015527
2,33.3496582,-111.8212381
2,33.3655351,-111.8253619
2,43.6877312,-79.3954749
2,40.6096079,-79.8942954
2,33.4575086,-112.047312
2,45.4846430877,-73.7961102803
3,43.788382,-79.547401
1,43.8952564905,-79.2653532777
1,33.4174665,-111.925889
1,33.4423485,-111.9554995
2,33.4235735,-111.9258327
2,44.0589338612,-79.4603133202
2,36.1448188547,-115.332281958
2,43.7934939,-79.2404844
2,43.8263629132,-79.5347761304
2,45.5200264,-73.5743041
2,48.7742,9.17335
2,43.5552401,-79.5822045
1,43.6547607,-79.4009673
1,35.225959,-80.846703
1,36.238438,-115.1505882
4,33.5537944,-111.8943974
2,40.5000494,-79.8647594
2,33.4564349,-112.0471332
1,33.4751366,-112.0471716
3,33.416278,-111.674369
2,33.4589885,-112.0704862
1,33.447091,-112.07149
2,33.441527,-112.068011
1,43.700195,-79.5855035
1,33.5760636,-112.0659645
2,43.7731562,-79.6190446
1,33.471943,-112.048036
1,43.0466095,-89.3402121
1,33.4214242,-111.924865
3,33.4317165706,-111.904316615
2,33.733476706,-112.278556824
2,55.9446129626,-3.1850010504
2,43.6721547,-79.387466
1,43.656899,-79.4356046
2,45.538789,-73.73412
1,40.4820495757,-79.9742754325
2,40.4656637,-79.9562981
3,33.3035589,-111.9985517
2,55.9526622,-3.1964517
3,40.5396095,-80.1799155
2,33.5738568942,-111.861953918
3,41.5007927871,-81.6912776847
2,55.9384106,-3.1814782
2,33.4697378,-112.0651344
2,33.4655407,-112.0409279
2,33.4720551,-112.2370041
2,33.468226,-112.221156
2,44.1356418,-79.3093777
3,43.6700941,-79.3920355
2,33.4176828798,-111.649857759
2,35.9652244803,-115.169666373
1,36.1193098,-115.1717702
1,41.366024,-81.853388
1,48.8626093,9.180971
1,36.100382,-115.1148589
2,33.6746823,-111.9235152
2,41.3362937,-81.5294051
2,35.0981379372,-80.987476632
1,35.143937,-80.929931
2,33.4996915,-111.9176404
2,33.677468488,-111.969964703
2,33.6777141,-111.9783529
1,45.5146056668,-73.5619799442
2,43.071621,-89.5248987
2,36.10551,-115.135842
2,40.4089932,-79.9073564
2,33.5390339858,-111.866190627
2,43.8472683,-79.3767349
2,43.5912006,-79.6797662
2,43.7075717,-79.3756564
1,45.516705,-73.578911
2,43.0653774,-89.503042
2,36.1678783157,-115.140640475
1,33.416164,-111.7401098
1,36.1014138,-115.1310209
3,43.602812,-79.6266224
2,41.4573982378,-81.8607530623
1,48.777569,9.1296367
1,36.1592105859,-115.048619248
2,43.5520503561,-79.716075845
1,41.4776952,-81.8112061
1,36.1264020437,-115.190557367
2,45.5093807733,-73.5512620211
2,43.0154059,-89.4815517
1,36.2129288,-115.10137
1,43.5625902238,-79.7106707096
2,36.1020092781,-115.168827454
2,36.1225046314,-115.168848597
2,36.1207009354,-115.171405077
3,43.7759302,-79.2305546
3,35.1707883,-80.9709659
1,33.6192112,-111.8922295
2,33.6207012,-111.9225444
1,33.3960576,-111.9099359
3,33.3841943942,-111.964405087
2,33.3937482034,-111.910917244
3,36.1675431,-115.1384234
1,43.7389914067,-79.7020406607
2,43.66622,-79.484722
2,33.4654049,-112.046788
1,33.4511491,-112.0393074
1,36.0983856,-115.148285
2,36.1003692,-115.134347
4,36.204018,-115.259958
2,43.6755453,-79.4045198
1,43.8327123,-79.2665619
3,48.7476,9.17035
2,55.9454643771,-3.233720047
2,36.0409447,-115.1197539
2,43.8098502,-79.4515446
2,40.4573147811,-79.9291351181
2,43.0944829,-89.359735
2,36.142663,-115.2094889
2,45.4949159364,-73.6552644192
1,36.1648071368,-115.157581358
2,43.6819425,-79.4721926
2,33.581375165,-111.92531038
2,36.0132075,-114.9621049
1,35.226036841,-80.8431325124
1,43.7686092629,-79.4125115791
1,41.3152279,-81.7836178
2,35.2326077207,-80.837363787
2,43.6203422,-79.5239571
2,43.7867898367,-79.4164788439
2,33.5237354,-112.1026535
2,33.4785119,-112.0648555
1,33.474169,-112.064757
2,33.4720491862,-112.22126618
3,43.6702093,-79.3920159
1,41.4574039,-81.893156
4,45.5239022,-73.5824302
2,55.9432166,-3.0469641
1,41.3061105414,-81.8360112235
1,40.463328,-79.705956
1,36.1227370363,-115.297881762
2,33.5825046,-111.8959779
2,36.0241573,-115.0629783
2,35.140625,-80.737637
2,35.1032484,-80.9878177
1,33.4933556,-111.9249092
1,33.480514,-111.9352796
1,33.6745084699,-111.980797025
2,33.677332,-111.976552
1,33.6762441,-112.0209896
2,41.198189,-81.841278
2,33.453461,-111.6878658
2,43.7098445,-79.7909039
1,41.425906,-82.08101
1,33.4165445,-111.6852811
2,41.483336,-81.840107
2,43.6443151,-79.3684779
2,33.4796453,-112.074152
1,41.4852862738,-81.7911056802
2,36.2191781,-115.2624712
2,43.665269,-79.4540472
2,43.6507359,-79.4774407
3,40.4343522,-80.0053102
1,43.580394013,-79.7117962316
3,55.9591274,-3.2070307
2,35.1547888,-80.876566
2,43.8412297063,-79.0323671872
2,35.088498,-80.860703
2,43.8268438,-79.5521309
2,40.3953208923,-80.0346221924
2,45.1049802,-73.0809127
1,43.6724986,-79.2873494
1,35.310182,-80.7157703
3,45.5235157,-73.5822318
2,43.6648437,-79.3859297
2,36.1146578,-115.1756607
1,36.2626334,-115.2560841
1,48.8564,9.17716
2,33.6242346,-112.1141805
1,43.8607259,-79.304713
1,33.3044162733,-111.983551971
2,33.3048148,-111.9841664
2,36.1012538662,-115.302565433
2,36.0214616,-115.1168743
2,33.459054,-112.068953
1,43.7141284183,-79.7248532301
1,43.6803943,-79.3373715
3,40.441487,-80.0016733
2,33.5672369,-112.1677722
2,43.6547071,-79.4593167
1,45.5177350286,-73.5851814124
2,36.1117138709,-115.168805278
2,36.1099519536,-115.17367369
1,43.6479727762,-79.39629207
2,36.1529419,-115.1552796
4,41.465462,-81.511416
2,36.1531825,-115.151613
1,36.1584128,-115.1007484
1,33.3905976,-111.6896749
2,33.6271752412,-111.888354325
1,33.4509079,-112.1133737
1,43.6642946,-79.4155574
2,43.8290704173,-79.0947657824
2,41.373934,-81.830332
1,41.3594813,-81.8141331
2,43.8192425,-79.1135987
2,44.0391318639,-79.4776950781
2,36.1977231,-115.2799781
2,36.0199269,-115.0958011
4,43.6876189,-79.3940185
1,36.1690649,-115.1388963
1,43.8316604,-79.265571
2,43.7140846011,-79.7229337692
2,55.9400742,-3.171136
2,36.0357293,-115.1717789
2,41.4527371,-81.5032467
3,41.4981742268,-81.4939028397
1,43.7448772,-79.2969427
3,43.85216816,-79.521521816
1,43.8060376,-79.2879875
3,55.9571118,-3.1850129
1,40.4870315,-79.8917937
2,33.5195347,-112.1173867
1,35.3260474,-80.6633109
1,33.51186,-112.100204
1,41.502527,-81.536712
1,33.4227177,-111.925843
2,36.1253808,-115.1959803
1,48.8979,9.17874
1,45.5450727524,-73.5445697632
2,55.9515398,-3.1786568
1,43.0732593799,-89.4093034789
1,43.6411408794,-79.385235095
2,33.6005467,-111.7161503
1,33.6038473,-111.7174454
2,48.731,9.15073
2,43.6544790272,-79.4190426739
2,35.2270869,-80.8431267
1,33.3046337,-111.9477154
1,33.3058939054,-111.946359884
2,33.6666993,-112.1236355
2,43.5971782,-79.5948389
1,35.308318,-80.842621
1,36.1605429,-115.320922
3,33.3851373,-111.7418833
2,43.5777032575,-79.6526629226
2,43.6524129,-79.4338167
3,55.9509242,-3.2102747
2,43.683965,-79.346677
1,36.1152113,-115.0719451
2,55.950405,-3.1838732
3,35.216586,-80.822557
2,33.4941704,-111.9260519
1,40.3954394,-80.0657414
2,36.1430617,-115.0661451
2,43.650943,-79.3891707
2,43.5082083,-79.6687866
1,41.4182973,-82.203131
1,36.0302581787,-115.030464172
2,48.8865,9.12754
2,45.4866396698,-73.5694742203
1,35.199186,-80.841707
1,36.0533669,-115.2793808
2,36.056075,-115.280912
4,43.5977977371,-79.6407079697
1,33.379618,-111.757045
3,43.8370295818,-79.5334697672
1,33.3497429,-111.966374
1,41.501468,-81.5949495
1,33.4944704,-112.0843327
2,43.6590824,-79.4388865
1,40.4382114,-79.9213674
2,40.4339776,-79.9226824
2,36.102324,-115.169228
2,40.2900639,-80.1120506
2,43.6508775,-79.4131316
1,33.436984,-112.1012667
3,41.4824269,-81.6889958
1,33.3926609,-112.0707513
3,36.038559,-115.039039
2,33.6765859,-111.9663674
2,43.6637127,-79.4177591
2,55.9566096,-3.1854002
4,36.1272241,-115.1715512
2,36.1243686,-115.1685359
2,36.1369777,-115.1633366
1,36.1220839,-115.1680316
2,41.3691205,-81.8527755
1,36.2813438,-115.2872561
1,36.265103,-115.2591882
2,36.1585286084,-115.250290611
1,43.7581944,-79.3122822
1,35.9989702,-115.1039891
2,36.0214603348,-115.085866803
2,35.9870994,-115.1013916
1,35.3226342,-80.6607541
1,36.1672332269,-115.146141234
1,40.43472,-79.750602
2,36.1171675,-115.177901
2,36.1025618,-115.169277
2,36.1211955,-115.1740737
2,36.1600221,-115.0783214
2,33.4233639,-112.2260121
2,36.0990486,-115.101808
2,40.4515633,-80.1559775
2,43.6808548,-79.4305171
1,43.5236839,-79.6815638
2,36.020108,-115.1167735
1,43.1782088,-89.2387305
2,43.650053,-79.3914456
3,43.6470844,-79.3961095
2,43.0958397,-89.5115835
1,48.7554273201,9.1896484572
3,36.1037993418,-115.168108888
1,36.103551446,-115.172465344
1,35.4467914,-80.5985013
1,33.640832,-112.1507347
2,36.1593724,-115.1720733
2,35.1769999,-80.7997758
1,33.6219047065,-111.897535206
1,33.6119879653,-111.916925311
2,45.5210209,-73.5538577
1,41.3734254,-81.824106
2,33.406366,-111.962409
1,33.4168466048,-112.15045573
2,33.6871262,-111.924033
2,43.5779237,-79.6131763
3,43.7574406,-79.3125485
2,45.549134,-73.744231
1,43.0841512,-89.3770597
2,43.6535096,-79.3946201
1,33.4655035,-111.6822267
2,43.649887,-79.482321
2,33.5379812,-111.8874334
2,45.4795208,-73.5808589
1,45.5364653,-73.6146713
2,36.2809072339,-115.132623017
1,40.5369529,-80.01272
1,36.1589789702,-115.122243103
2,33.270542314,-111.790225768
1,43.7731486753,-79.8783351505
1,41.4847042,-81.8190909
2,43.8766288,-79.4385863
1,36.1266029,-115.2062431
2,55.9649864,-3.1763666
2,43.0904559,-89.5256818
4,43.8427095,-79.3861885
2,43.6564945,-79.4069136
2,40.4073551,-79.9158429
3,43.652321,-79.37938
2,41.5108133,-81.580266
2,33.5266038,-111.924627
2,43.0855448,-89.3607155
2,43.8186558,-79.3304513
2,43.5927502,-79.6685082
2,41.3166215,-81.4398704
2,43.8340781,-79.0906696
2,43.6702219,-79.2992574
2,33.4941213,-111.9227616
4,33.497015,-111.92853
4,33.5028371,-111.9294198
1,33.6914,-111.9975
2,43.7870101929,-79.2740020752
2,43.6444883,-79.4011928
2,43.8229126,-79.306621
2,33.5933186,-112.0412855
1,33.5528379673,-112.053525919
2,43.6501601,-79.3606289
2,55.9500218608,-3.2077995023
3,33.517213,-112.082103
2,33.4948409,-112.0782016
2,33.4886033,-112.0769252
1,43.7221884,-79.3032361
4,45.5338553,-73.6099012
2,55.9620969,-3.1793283
2,43.6482809,-79.4203829
1,41.503609438,-81.7091417102
2,36.0125437,-115.1564086
1,43.6578559,-79.381882
2,43.6489772,-79.3710301
2,35.2464271,-80.8063537
2,43.7110494,-79.3989276
1,33.6550622,-112.1335065
2,43.6426462,-79.4265473
1,33.3779787,-111.8723342
3,40.4571033,-79.9296345
1,35.3019365,-80.7491376
2,43.5702828,-79.5653706
1,43.6632022,-79.4022766
2,33.6349805,-111.9210711
2,33.5992874,-111.9766304
2,41.485417,-81.8058609
1,41.4853013335,-81.790065482
4,43.7975225,-79.3697641
